model,seed,condition,cohort,nll,token_count,relation_stratum,family_id,family_order
transformer_l_legacy,1,family_leak,clean_validation,0.9865070478593846,1901,,family_a7e7611a4fb45bb8,181
transformer_l_legacy,1,family_leak,clean_validation,0.6125239064559939,21536,,family_a0087912e552c325,160
transformer_l_legacy,1,family_leak,clean_validation,1.3333531680007586,13175,,family_26c7d9fe4637a87f,639
transformer_l_legacy,1,family_leak,clean_validation,1.3578556657014966,11417,,family_7c0ce9b52a4fb354,384
transformer_l_legacy,1,family_leak,clean_validation,0.8599320745674681,12236,,family_ce42ac82cf5b7aa5,491
transformer_l_legacy,1,family_leak,clean_validation,1.1119382766359054,926,,family_d1384d3d5b8f3e4a,325
transformer_l_legacy,1,family_leak,clean_validation,0.4152795670690171,8976,,family_a4ec6bc987630263,480
transformer_l_legacy,1,family_leak,clean_validation,0.5479443841789937,2274,,family_d7fd034f32743816,614
transformer_l_legacy,1,family_leak,clean_validation,0.49114653771998834,4080,,family_9ee07f048eddd3ef,605
transformer_l_legacy,1,family_leak,clean_validation,1.2887201663910293,9874,,family_d5db7a666d5cdce4,432
transformer_l_legacy,1,family_leak,clean_validation,0.5903311967849731,693,,family_e3990e8f3e5a019e,29
transformer_l_legacy,1,family_leak,clean_validation,0.5937150120735168,402,,family_424ba6cfeb2d4b06,347
transformer_l_legacy,1,family_leak,clean_validation,0.8813048390654051,2758,,family_1584dac71c5d3b21,417
transformer_l_legacy,1,family_leak,clean_validation,0.4744732593633641,1559,,family_71b49a81405adf23,28
transformer_l_legacy,1,family_leak,clean_validation,0.43073549456460664,3865,,family_02cd0d0062e7f2f0,136
transformer_l_legacy,1,family_leak,clean_validation,0.7700495123473201,6113,,family_f6a9ab27f75aaa2c,237
transformer_l_legacy,1,family_leak,clean_validation,2.65228271484375,56,,family_fa6d03faa672f307,607
transformer_l_legacy,1,family_leak,clean_validation,0.9026833994547924,1601,,family_32ee5e4e0bf64290,575
transformer_l_legacy,1,family_leak,clean_validation,0.8095103040370122,1373,,family_4b03c0c9196cb057,642
transformer_l_legacy,1,family_leak,clean_validation,0.8494940648038782,33265,,family_084d50552be46593,431
transformer_l_legacy,1,family_leak,clean_validation,0.9149711728096008,216,,family_f9eef55626121ccd,456
transformer_l_legacy,1,family_leak,clean_validation,1.355868801491905,2579,,family_f3c41c0d722fe806,299
transformer_l_legacy,1,family_leak,clean_validation,1.0063138030928966,8074,,family_830520441d24c99b,281
transformer_l_legacy,1,family_leak,clean_validation,0.7645032612235301,1574,,family_0bcfa76d0d0ba6c7,204
transformer_l_legacy,1,family_leak,clean_validation,0.5122696565394805,4379,,family_49c1e82f118ffcdb,155
transformer_l_legacy,1,family_leak,clean_validation,1.4722867012023926,37,,family_60813f1989c300e9,547
transformer_l_legacy,1,family_leak,clean_validation,0.6340563180622326,4098,,family_b9e55910bfee8055,104
transformer_l_legacy,1,family_leak,clean_validation,0.4948929240204405,683,,family_b5e8954b16e48222,6
transformer_l_legacy,1,family_leak,clean_validation,0.3542608320713043,181,,family_a8682c6d911fc3b8,566
transformer_l_legacy,1,family_leak,clean_validation,0.863260162670398,12601,,family_f8ba51ce9495f2bd,416
transformer_l_legacy,1,family_leak,clean_validation,0.7767373613477354,4366,,family_71a60fbe7040f158,38
transformer_l_legacy,1,family_leak,clean_validation,0.8955304622650146,437,,family_336e1c704addf9f3,393
transformer_l_legacy,1,family_leak,clean_validation,0.39123424475104357,1452,,family_ce5ee93c94f8cb47,427
transformer_l_legacy,1,family_leak,clean_validation,1.1955618484063921,11788,,family_ba5a886f795d4f27,345
transformer_l_legacy,1,family_leak,clean_validation,0.577922385866924,372,,family_3812a654a3d8068e,314
transformer_l_legacy,1,family_leak,clean_validation,0.3497636908850521,3751,,family_043b81d25e57bda6,14
transformer_l_legacy,1,family_leak,clean_validation,1.0045799211656048,1598,,family_60dc4c06abba1219,316
transformer_l_legacy,1,family_leak,clean_validation,0.45826730830212165,365,,family_0967320075dd090a,544
transformer_l_legacy,1,family_leak,clean_validation,0.6780893981560778,573,,family_4cbe424968d7c5e7,277
transformer_l_legacy,2,clean,treated,0.7002075537099754,3093,structurally_nonexact,family_d1a92696717aa9c2,176
transformer_l_legacy,2,clean,treated,1.0219780367946154,1216,structurally_nonexact,family_3835425eafb00035,524
transformer_l_legacy,2,clean,treated,0.7408167786389879,412,structurally_nonexact,family_a534382ff42b71fb,634
transformer_l_legacy,2,clean,treated,0.5513989005751743,4197,structurally_nonexact,family_6d17de7e325f25f8,467
transformer_l_legacy,2,clean,treated,0.6188050254471648,779,structurally_nonexact,family_56b1bf9100abf79a,254
transformer_l_legacy,2,clean,treated,1.3849785274292294,15674,structurally_nonexact,family_9edbfcdbf27d8472,87
transformer_l_legacy,2,clean,treated,0.5337175918578194,3153,structurally_nonexact,family_db6398f302f77cb4,563
transformer_l_legacy,2,clean,treated,0.7585902105858778,10203,canonical_event_exact,family_776fb0c74fb6af96,253
transformer_l_legacy,2,clean,treated,0.8334731906652451,1748,structurally_nonexact,family_be459453ebdfa1da,627
transformer_l_legacy,2,clean,treated,0.7344413592350372,3230,structurally_nonexact,family_439fc19617b55d44,309
transformer_l_legacy,2,clean,treated,0.6504022467182949,2560,structurally_nonexact,family_328dc279bafe7f69,265
transformer_l_legacy,2,clean,treated,1.0079350398460125,3803,structurally_nonexact,family_ac0566dd944bc201,327
transformer_l_legacy,2,clean,treated,0.8570634722709656,477,canonical_event_exact,family_3fbe0e330aecdc00,482
transformer_l_legacy,2,clean,treated,0.8669400453906168,704,structurally_nonexact,family_04795413b15e0b98,576
transformer_l_legacy,2,clean,treated,1.104496387852228,1108,structurally_nonexact,family_348b29b5f47eda18,220
transformer_l_legacy,2,clean,treated,1.254085094245244,8731,structurally_nonexact,family_f77d449f1658a159,292
transformer_l_legacy,2,clean,treated,1.2096912860870361,242,structurally_nonexact,family_39849966d6043c11,378
transformer_l_legacy,2,clean,treated,1.112039296210997,3169,structurally_nonexact,family_af212e596b07120e,405
transformer_l_legacy,2,clean,treated,0.5365549827807661,9069,structurally_nonexact,family_2d3e3d92f30c4369,600
transformer_l_legacy,2,clean,treated,0.6355784587036893,1674,structurally_nonexact,family_f0c0dd7c2f3b6a3f,661
transformer_l_legacy,2,clean,treated,1.0197738232214448,2491,structurally_nonexact,family_5aaa5f6f546aa704,105
transformer_l_legacy,2,clean,treated,1.0312168591137167,5759,structurally_nonexact,family_78031f033e192cce,11
transformer_l_legacy,2,clean,treated,0.8244285583496094,467,structurally_nonexact,family_961cefc620e3d5ab,408
transformer_l_legacy,2,clean,treated,0.8877942158783922,3303,canonical_event_exact,family_fe2836cc1cef695c,336
transformer_l_legacy,2,clean,treated,1.1696384403852975,9124,structurally_nonexact,family_0f71c7e0830e1d85,624
transformer_l_legacy,2,clean,treated,0.4137436040883663,6286,structurally_nonexact,family_2dbafe5054d4bee7,414
transformer_l_legacy,2,clean,treated,0.7900199414496665,14987,structurally_nonexact,family_52885ec61f0240b9,687
transformer_l_legacy,2,clean,treated,0.9192493178141423,5460,structurally_nonexact,family_b88eee6ecd7ef6bc,366
transformer_l_legacy,2,clean,treated,1.2036796886511818,20432,structurally_nonexact,family_de67cf52f9a2ce89,267
transformer_l_legacy,2,clean,treated,1.1072413952065854,854,structurally_nonexact,family_7b8c8789f38183da,317
transformer_l_legacy,2,clean,treated,0.8265452389699218,10665,structurally_nonexact,family_774f10d6c3d75980,145
transformer_l_legacy,2,clean,treated,0.6772976895988138,29458,structurally_nonexact,family_6fbe37a0a6611f64,520
transformer_l_legacy,2,clean,treated,0.8225673016915559,12501,structurally_nonexact,family_c64269798048b60f,666
transformer_l_legacy,2,clean,treated,0.9400520527034085,8558,structurally_nonexact,family_f60bd4cc83d02add,618
transformer_l_legacy,2,clean,treated,1.5157299041748047,61,structurally_nonexact,family_39f58e2fd604c61e,402
transformer_l_legacy,2,clean,treated,0.673623409584491,1918,structurally_nonexact,family_101bf32d18499c7d,686
transformer_l_legacy,2,clean,treated,1.2356083393096924,156,structurally_nonexact,family_e97b637c75aac2b5,637
transformer_l_legacy,2,clean,treated,1.1855170525418377,12995,structurally_nonexact,family_e2c30beb0d4abeae,477
transformer_l_legacy,2,clean,treated,1.0192741464867774,3028,structurally_nonexact,family_581cf690b70ed77f,269
transformer_l_legacy,2,clean,treated,1.0809991945761952,1789,structurally_nonexact,family_9ccd2f467361ebab,348
transformer_l_legacy,2,clean,treated,0.544317689085336,8256,structurally_nonexact,family_6342008bae187399,615
transformer_l_legacy,2,clean,treated,1.2117730379104614,266,structurally_nonexact,family_8661140073b6a2ab,691
transformer_l_legacy,2,clean,treated,0.6702820464732155,1890,structurally_nonexact,family_1a8ff9e18d3eabea,137
transformer_l_legacy,2,clean,treated,0.8080912175317997,8479,structurally_nonexact,family_b324bd83d2be3825,438
transformer_l_legacy,2,clean,treated,0.7766852431461729,725,structurally_nonexact,family_23e85181dd747797,695
transformer_l_legacy,2,clean,treated,1.3765355121989837,9580,structurally_nonexact,family_b3ba3218de08f591,66
transformer_l_legacy,2,clean,treated,0.6163012465224332,6949,structurally_nonexact,family_38ddaabf01adae92,106
transformer_l_legacy,2,clean,treated,0.7415354482080571,945,structurally_nonexact,family_5405158fe7a3977d,511
transformer_l_legacy,2,clean,treated,0.798031210899353,336,structurally_nonexact,family_e4e4467ef74cc720,428
transformer_l_legacy,2,clean,treated,1.0860843443479695,1037,structurally_nonexact,family_4f1b63b3eef9f7d0,531
transformer_l_legacy,2,clean,treated,1.0011667700562896,522,structurally_nonexact,family_7a300c986fbfa9f2,165
transformer_l_legacy,2,clean,treated,1.1425971884449408,463,structurally_nonexact,family_6f0024d47bda9a44,359
transformer_l_legacy,2,clean,treated,0.5368229812628876,1191,structurally_nonexact,family_746d1e0c3274827f,466
transformer_l_legacy,2,clean,treated,1.0290907836928138,1084,structurally_nonexact,family_6a42731481dda124,419
transformer_l_legacy,2,clean,treated,1.5003460901606924,15697,structurally_nonexact,family_0ecded087f80d73b,461
transformer_l_legacy,2,clean,treated,0.839164403534669,5721,structurally_nonexact,family_5facacfb4d33d062,5
transformer_l_legacy,2,clean,treated,0.7124610543251038,251,structurally_nonexact,family_5cc4efa05e4dc250,114
transformer_l_legacy,2,clean,treated,1.1973480619618853,17077,structurally_nonexact,family_4731a6d05dff34ce,132
transformer_l_legacy,2,clean,treated,1.022971122638852,5610,structurally_nonexact,family_c3ae851031cec2bb,663
transformer_l_legacy,2,clean,treated,0.822236997520012,48674,structurally_nonexact,family_30fbd9977a220042,589
transformer_l_legacy,2,clean,treated,0.8142202604474045,508,structurally_nonexact,family_e3c89d0945320ec5,3
transformer_l_legacy,2,clean,treated,1.2221108579859488,639,structurally_nonexact,family_f99e7467cfd91d72,230
transformer_l_legacy,2,clean,treated,1.1437394045198332,3294,structurally_nonexact,family_0a0ff01b239a934a,415
transformer_l_legacy,2,clean,treated,0.6163355708122253,166,structurally_nonexact,family_5ebcadebe538bd59,272
transformer_l_legacy,2,clean,treated,0.7185729740931885,533,structurally_nonexact,family_2fe71bb032cb85fe,184
transformer_l_legacy,2,clean,treated,0.8770711114857803,6626,structurally_nonexact,family_e0f7e5849dbe9388,513
transformer_l_legacy,2,clean,treated,0.9087718070155755,3859,structurally_nonexact,family_c3abd4306e03adf2,290
transformer_l_legacy,2,clean,treated,0.6329786939220294,1559,structurally_nonexact,family_83b27a32aa56f9dc,485
transformer_l_legacy,2,clean,treated,1.1133038922174443,2535,structurally_nonexact,family_fa3341292470541d,226
transformer_l_legacy,2,clean,treated,0.6716980194523386,548,canonical_event_exact,family_15b8f6d235825863,7
transformer_l_legacy,2,clean,treated,0.8520027285339126,10236,structurally_nonexact,family_a95aeca85317a04d,401
transformer_l_legacy,2,clean,treated,0.5986932666108618,7309,structurally_nonexact,family_3dffb074803c8f80,376
transformer_l_legacy,2,clean,treated,0.9685490612979056,1026,structurally_nonexact,family_1cfa4116628ae42e,681
transformer_l_legacy,2,clean,treated,0.964403815531384,1238,structurally_nonexact,family_f53ae103dc0def58,261
transformer_l_legacy,2,clean,treated,0.6590800116297434,1287,structurally_nonexact,family_3db848c291e71542,123
transformer_l_legacy,2,clean,treated,1.0446707321184825,3583,structurally_nonexact,family_76f3986b08ecfc19,97
transformer_l_legacy,2,clean,treated,0.7865393533411844,13214,structurally_nonexact,family_121eefce620403f7,295
transformer_l_legacy,2,clean,treated,1.1147788722044452,20977,structurally_nonexact,family_8aff46e64d1c8360,286
transformer_l_legacy,2,clean,treated,0.8744908370234085,4952,structurally_nonexact,family_debbecc1e7f77f3e,20
transformer_l_legacy,2,clean,treated,0.5098858683748551,1779,structurally_nonexact,family_f19aa9a5e722eb61,379
transformer_l_legacy,2,clean,treated,0.9337931989638273,1815,structurally_nonexact,family_d0b38ee50d018148,664
transformer_l_legacy,2,clean,treated,0.7163442410097159,1036,structurally_nonexact,family_aad2d66dec95dc7a,569
transformer_l_legacy,2,clean,treated,0.7561390217185625,985,structurally_nonexact,family_59add5a121b9a616,451
transformer_l_legacy,2,clean,treated,1.2247915006573211,12091,structurally_nonexact,family_c2d4ffa1539bdafe,263
transformer_l_legacy,2,clean,treated,0.8107521705001001,1157,structurally_nonexact,family_58a5b18cf3751bf1,41
transformer_l_legacy,2,clean,treated,0.6520990858257377,638,structurally_nonexact,family_8f08581ca21b6c6f,539
transformer_l_legacy,2,clean,treated,0.7446899443962197,5203,structurally_nonexact,family_5d6a15b20dff7233,33
transformer_l_legacy,2,clean,treated,0.6044260217785472,1312,structurally_nonexact,family_eacebc389812585f,693
transformer_l_legacy,2,clean,treated,0.6112471400247725,578,structurally_nonexact,family_3bd7e5ca43f02666,476
transformer_l_legacy,2,clean,treated,0.6128202656219746,377,structurally_nonexact,family_da2cbb03fa208ffc,65
transformer_l_legacy,2,clean,treated,0.7525436824571478,15281,structurally_nonexact,family_5fe0b889b5279fed,275
transformer_l_legacy,2,clean,treated,0.655964825496032,654,structurally_nonexact,family_58c32a6b58cc329f,505
transformer_l_legacy,2,clean,treated,1.1000372539352776,4931,structurally_nonexact,family_d4c8efafc098f593,580
transformer_l_legacy,2,clean,treated,0.7658253935610672,6166,structurally_nonexact,family_853b6705e7d7e7a9,509
transformer_l_legacy,2,clean,treated,1.0643173578614906,1558,canonical_event_exact,family_7c104874587dddcc,324
transformer_l_legacy,2,clean,treated,1.2045252290998116,3893,structurally_nonexact,family_2eec85a0fe915e64,326
transformer_l_legacy,2,clean,treated,0.822213724042509,1189,structurally_nonexact,family_08157e0ead630e5c,623
transformer_l_legacy,2,clean,treated,1.3566461797547196,12275,structurally_nonexact,family_67cf34a836b9cd6c,473
transformer_l_legacy,2,clean,treated,0.9558347899424686,3188,structurally_nonexact,family_a03ac5414952d229,344
transformer_l_legacy,2,clean,treated,1.335947360047904,5109,structurally_nonexact,family_4da27be0a15493fc,455
transformer_l_legacy,2,clean,control,1.4223895072937012,86,,family_8353c8bc6b1abe91,231
transformer_l_legacy,2,clean,control,0.8014556169509888,281,,family_a21b0655ee8718e3,44
transformer_l_legacy,2,clean,control,0.9744673396882678,1492,,family_828011733ff46fcc,135
transformer_l_legacy,2,clean,control,1.056604433318843,92,,family_c352cf53fe360f50,89
transformer_l_legacy,2,clean,control,0.9536528786023458,543,,family_581b417d448220ce,278
transformer_l_legacy,2,clean,control,0.7643540204823769,4997,,family_c5e7a2f4ebdc9ce7,523
transformer_l_legacy,2,clean,control,1.2566514048394333,23970,,family_942d0bbb1f3057b7,117
transformer_l_legacy,2,clean,control,1.3083256846736389,1957,,family_e8f2414f825f028e,21
transformer_l_legacy,2,clean,control,1.3078040714986594,24928,,family_d9eece89cdccb42e,318
transformer_l_legacy,2,clean,control,1.1707341476324327,2226,,family_159334980be342ce,590
transformer_l_legacy,2,clean,control,0.7006889261426618,9706,,family_5cc3056db91c371f,475
transformer_l_legacy,2,clean,control,1.0993782734038953,14644,,family_cac05bc962cb19ae,529
transformer_l_legacy,2,clean,control,1.1587490787734314,794,,family_91b28d898f74de65,458
transformer_l_legacy,2,clean,control,0.7523312475904989,2249,,family_0ed7b687c2bbe731,679
transformer_l_legacy,2,clean,control,0.7202775901280387,2076,,family_c09c42656e829799,75
transformer_l_legacy,2,clean,control,0.7806774950453214,8400,,family_5029829bbea32071,45
